idSku,target,prediction,RMSE,MAPE,MASE,SMAPE,RMSSE
1,"[0, 27, 9, 0, 9, 6, 24, 0, 27, 3, 9, 6, 18, 27, 0, 30, 18, 9, 21, 21, 12, 0, 12, 9, 21, 24, 30, 15, 0, 0, 30, 3, 18, 12, 21, 3, 24, 15, 21, 18, 12, 24, 0, 18, 18, 15, 3, 12, 0, 0, 24, 21, 27, 12, 18, 16, 0, 18, 18, 16, 16, 18, 15, 0, 16, 18, 17, 15, 17, 15, 0, 17, 20, 15, 24, 15, 27, 0, 20, 27, 18, 33, 30, 9, 0, 36, 27, 18, 12, 15, 24, 0, 18, 0, 18, 12, 21, 21, 0, 21, 18, 18, 36, 27, 15, 0, 18, 15, 39, 6, 15, 21, 0, 3, 6, 12, 12, 15, 24, 0, 6, 6, 42, 12, 18, 21, 0, 36]","[ 0 14 15 15 15 14 13  0 16 15 14 17 16 16  0 19 15 16 17 16 16  2 16 13
 13 16 15 15  4  6 15  5 17 17 16  2 14 15 13 15 13 14  2 16 14 15 15 13
  0  0 16 14 16 15 16  0  4 15 13 14  0 14 14  2 16 14 15 17 15 15  0 16
 15 16 16 16 16  1 18 16 17 18 16 18  0 18 17 16 19 17 14  0 17 14 15 15
 15 16  0 17 14 16 16 16 17  0 18 15 14 19 17 16  0 13 11 14  9 12 13  0
 14 13 15 16 16 17  0 13]",8.007808689023483,1759218604441600.2,0.5000837729159461,0.47579443671499105,0.5538881875746494
2,"[0, 21, 6, 12, 12, 9, 33, 0, 18, 30, 21, 15, 12, 12, 0, 9, 15, 18, 30, 27, 30, 0, 24, 3, 21, 21, 21, 24, 6, 3, 27, 6, 9, 12, 27, 0, 15, 18, 24, 6, 27, 18, 0, 30, 18, 12, 24, 0, 0, 0, 21, 15, 36, 21, 12, 0, 0, 27, 18, 15, 0, 9, 30, 0, 15, 27, 9, 12, 12, 3, 0, 3, 6, 3, 9, 6, 9, 0, 33, 24, 30, 12, 15, 27, 0, 18, 18, 27, 33, 24, 15, 0, 21, 24, 21, 18, 27, 36, 0, 30, 24, 18, 6, 18, 21, 0, 30, 9, 12, 12, 3, 15, 0, 18, 30, 24, 27, 9, 24, 0, 6, 21, 21, 3, 9, 9, 0, 12]","[ 0 14  9 12  8  9 13  0 12 12 16  7 15 19  0 14  9 14  8 12 18  1 21 18
 15 10  9 13  3  0 10  3  9  7 15  0 12  8 15  9 13 20  0 14 19 17 16 20
  2  0 15 10 15 16 21  0  0  9  5  4  0  8 13  0  2  5 10  3  6 10  0  8
  1  7  1  0  8  0  6  5  7  4 12 16  0 12  8 10  6 10 17  0 12  8  8  4
 12 18  0 13 13 13  7 11 15  0  9  9 11  9 10 13  0 13  7 12  6 13 18  0
 12  4 13  2  6 12  0  7]",10.37123425634577,809240558043136.5,0.5709249521988528,0.59669346497763,0.601181535516209
3,"[0, 9, 9, 3, 9, 15, 12, 0, 9, 9, 18, 0, 6, 27, 0, 3, 15, 0, 3, 0, 18, 0, 21, 12, 15, 12, 9, 12, 0, 0, 18, 0, 8, 18, 0, 3, 18, 6, 18, 3, 15, 6, 0, 18, 12, 6, 3, 6, 0, 6, 9, 12, 9, 12, 9, 0, 6, 15, 12, 6, 0, 21, 12, 3, 12, 0, 18, 12, 6, 21, 0, 9, 12, 3, 6, 0, 9, 0, 12, 12, 12, 6, 15, 9, 0, 18, 12, 3, 12, 15, 21, 0, 12, 12, 6, 6, 0, 12, 0, 9, 6, 3, 12, 9, 15, 0, 15, 6, 15, 9, 6, 24, 0, 0, 10, 6, 6, 6, 9, 0, 9, 0, 3, 0, 3, 9, 0, 30]","[ 0  9  9  7  9  7 10  0 10  9  7 10 10 12  0 13 11  9  9  8 12  2 12 14
  9 11  9 13  1  6 11  5 11 10 14  3 10 13  9 10 10 11  1 11  9  8  7  7
  1  0  8  7  5  5  5  1  0  9 10  8  1  8 10  2 11  9  6  9 11 13  0 11
 10  9  9  7 11  0 10 10  7 10  7 11  0 12 11  9 10  9 13  1 12 11  8 10
  9 12  0 11 11  7  8  7 12  0 10 10  7  9  8 11  0  5 10  7  8  7 10  0
  8  9  6  7  7 10  0  9]",5.568465901844061,3729543441416192.0,0.46135668175720995,0.637390112474113,0.48681239853996705
4,"[0, 0, 9, 6, 9, 18, 12, 0, 6, 6, 6, 3, 6, 12, 0, 12, 9, 9, 9, 6, 3, 0, 15, 0, 9, 6, 6, 6, 3, 0, 24, 0, 9, 6, 9, 0, 6, 18, 6, 9, 6, 9, 3, 0, 15, 18, 9, 3, 0, 3, 9, 12, 6, 12, 0, 0, 0, 6, 12, 0, 0, 9, 21, 0, 12, 3, 0, 3, 3, 15, 0, 9, 9, 6, 12, 15, 18, 0, 15, 18, 9, 12, 18, 9, 0, 8, 9, 3, 3, 6, 6, 0, 0, 10, 4, 7, 3, 12, 0, 9, 15, 9, 15, 9, 15, 0, 3, 6, 21, 15, 12, 15, 0, 0, 0, 15, 12, 0, 12, 0, 12, 6, 6, 3, 0, 12, 0, 0]","[ 2 12  9 10  7  8 11  0  9  8  8  8 10 10  1 12 10 10  7  8 10  1 13 12
 11  9 10 10  1  4  7  7 11 12 11  3 10 10  9  8  8 10  0 10  9  9  9  9
  1  2 10  9 10  6  7  0  0  9  6  6  0  5  8  3 11  6  6  5  7  9  0 11
  7  7  5  6  9  0 10  8  8  7  7  9  0 12  9  8  6  7  8  0  9  6  7  6
  7  7  0  9  8  7  6  6  9  0 10  8  8  8  8  8  0  3  6  8  6  7  9  0
  9  6  6  3  3  6  0 10]",5.150091018613166,3975834046038016.0,0.4789018252893376,0.6537641430051992,0.4974289947029551
5,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 3, 3, 0, 6, 3, 9, 9, 0, 9, 0, 21, 18, 12, 9, 33, 3, 0, 3, 18, 3, 21, 15, 9, 0, 12, 18, 12, 15, 36, 9, 0, 15, 9, 24, 12, 0, 0, 0, 18, 21, 6, 33, 6, 0, 3, 18, 12, 3, 0, 15, 36, 0, 12, 6, 12, 12, 12, 6, 0, 15, 6, 15, 9, 6, 15, 0, 9, 12, 6, 12, 9, 18, 0, 33, 18, 18, 15, 15, 15, 0, 9, 6, 21, 15, 9, 6, 0, 12, 18, 6, 18, 6, 21, 0, 30, 9, 9, 18, 18, 15, 0, 9, 9, 24, 36, 21, 24, 0, 12, 6, 3, 3, 6, 12, 0, 18]","[ 0 11  8  8  7  7  6  0 10  9  9  7  6  5  0 10  8  8  8  8  7  1 10 11
 13 12  9 13  1  5  9  1  7 15  9  2 12 12 11 13 12 15  5 16 14 10 14 14
  0  0 10 11 15 12 16  0  2 11  9  8  0  5  7  5 16 14 10  8  9 10  0 12
 11  9 12 10  7  0 11  9 10  8  9  8  0 12 16 13 14 11  9  0 16 11  9 12
 12 10  0 11  9 12 10 12  9  1 13 17 11 12 11 11  0 16 10  9 13 17 15  3
 17 13 10  9  6  7  0 13]",7.864079730012915,3623990325149696.0,0.5933555445441269,0.6538534325245191,0.6211475458298358
6,"[0, 9, 6, 3, 0, 6, 9, 0, 6, 12, 6, 3, 9, 15, 0, 9, 24, 15, 24, 9, 12, 3, 30, 6, 21, 21, 9, 9, 6, 0, 27, 0, 12, 15, 12, 0, 9, 18, 6, 0, 9, 6, 0, 9, 15, 6, 0, 9, 0, 0, 6, 12, 6, 0, 3, 0, 0, 9, 12, 0, 0, 3, 12, 0, 12, 15, 0, 6, 9, 9, 0, 6, 15, 12, 12, 24, 12, 0, 27, 33, 6, 9, 12, 12, 0, 27, 3, 9, 12, 6, 21, 0, 12, 12, 36, 12, 18, 15, 0, 12, 18, 9, 39, 24, 9, 0, 15, 18, 6, 6, 3, 15, 0, 0, 9, 9, 18, 9, 9, 0, 9, 12, 6, 3, 6, 12, 0, 3]","[ 0 10  7  6  5  6  7  0  6  5  6  8  9 10  0 10  9 11 10 12 12  4 12 12
 10 12 10 13  5  0  9  6  9 13 11  3 12  9 10  6  7  8  0  6  4  5  5  7
  0  0  5  3  4  4  6  0  0  7  6  7  0 10  9  1  8  8  8 12 13 11  0 11
  9 11  9 10 12  0 13 13 11 14 14 12  0 13 13 12 12 11 11  2 12 12 10 13
 12 15  1 13 12 10 10 14 12  4 16 11  9  7  8  8  1  0  6  8  5  9  8  0
  8  7  7  6  7  7  0  7]",6.711696879329399,1864771720708096.0,0.45661157024793386,0.5305911980152394,0.5443022227721886
7,"[0, 6, 15, 9, 9, 12, 3, 0, 9, 9, 15, 3, 6, 0, 0, 15, 12, 3, 3, 15, 3, 0, 0, 9, 12, 6, 6, 3, 0, 0, 12, 0, 3, 6, 9, 0, 9, 15, 6, 6, 30, 3, 6, 9, 3, 12, 6, 0, 0, 0, 9, 12, 9, 9, 0, 0, 3, 15, 18, 15, 0, 15, 9, 0, 9, 6, 9, 6, 9, 3, 0, 9, 9, 9, 9, 15, 9, 0, 9, 9, 3, 6, 3, 3, 0, 18, 6, 9, 12, 12, 9, 0, 3, 9, 21, 9, 6, 0, 0, 0, 6, 6, 9, 6, 3, 0, 15, 21, 6, 6, 12, 6, 0, 12, 24, 21, 9, 9, 12, 0, 15, 21, 15, 18, 15, 12, 0, 9]","[ 0  8  9  8 11 10  6  0  9 12  8 11 10  6  0  8 12 10 10 10  6  0 10 12
  6 10 10  6  0  0 10  0  9 10  7  0  7 10  7  8 10  7  0 10 11  1  5  7
  0  0  7  9  7  9  6  0  0  6  8  6  0  4  2  0  6  9  3  5  5  2  0  6
  8  5  7  5  2  0  6  8  5  6  7  3  0  5  7  3  6  5  1  0  5  7  4  8
  6  3  0  3  5  3  5  6  2  0  5  7  5  6  7  3  0  4  8  5  7  5  3  0
  3  8  6  7  5  2  0  6]",5.9856599469064395,1231453023109120.2,0.5863193869096934,0.5766263979107312,0.6566371423788075
8,"[0, 4, 8, 12, 8, 4, 8, 0, 4, 0, 6, 8, 15, 6, 0, 6, 3, 0, 3, 0, 3, 0, 0, 0, 6, 9, 6, 18, 0, 0, 0, 6, 15, 9, 9, 0, 18, 9, 6, 12, 6, 15, 0, 15, 18, 9, 15, 6, 0, 0, 18, 12, 15, 10, 6, 0, 0, 18, 18, 0, 0, 18, 18, 0, 18, 6, 9, 9, 9, 3, 0, 0, 6, 3, 3, 3, 3, 0, 12, 15, 0, 6, 0, 3, 0, 18, 9, 3, 0, 6, 12, 0, 0, 3, 12, 0, 3, 3, 0, 3, 9, 6, 0, 0, 12, 0, 0, 3, 0, 9, 9, 6, 0, 12, 8, 9, 9, 0, 15, 0, 12, 6, 15, 0, 3, 6, 0, 9]","[ 1  7  7  9  7  5  8  0  8  8  9  8  5  7  0  7  5  7  6  7  8  1  6  5
  9  7  6  8  1  1  5  1  6  6  8  0  7  6  6  9  8  9  3 10 12 10 10  8
  3  3 10 11 11 10  8  4  3  8  7  8  1  8  9  0  8  4  5  4  4  9  0  7
  4  8  6  6  6  0  6  6  7  6  6  6  1  6  9  7  7  5  7  0  8  6  7  5
  6  8  0  7  4  8  6  5  6  0  7  7  8  7  7  8  1  7  7  7  7  7  8  2
  6  8  7  8  5 10  0  9]",4.892596447695231,5348024557502464.0,0.6581496960486322,0.827210771363448,0.6428996106779047
9,"[0, 3, 0, 21, 24, 12, 9, 3, 24, 12, 9, 18, 15, 14, 6, 15, 21, 21, 15, 15, 18, 9, 6, 12, 21, 6, 12, 21, 12, 6, 15, 3, 15, 3, 24, 6, 30, 18, 6, 6, 15, 27, 9, 30, 9, 15, 21, 6, 0, 6, 27, 21, 12, 3, 6, 17, 3, 9, 6, 3, 0, 18, 9, 6, 15, 24, 9, 0, 12, 12, 6, 18, 21, 9, 15, 12, 0, 0, 6, 18, 21, 9, 18, 12, 6, 12, 24, 9, 12, 18, 27, 6, 14, 9, 9, 12, 9, 18, 9, 6, 9, 18, 3, 27, 6, 0, 18, 15, 0, 18, 6, 15, 0, 12, 6, 15, 18, 18, 15, 3, 18, 15, 6, 6, 9, 18, 6, 12]","[ 1  8  4  9  7 11  8  4  5  4  7 10 10  9  6 11 11 13 13 12 12  6 10 11
 11 11 11 11  7  5 11  6  9 10 11  5 10  9 13  7 10  7  5  9  8  9  7 10
  0  2  6  5 10  8  6  0  1  5  6  7  0  6  4  1  5  5  5  7  7  6  3  9
  7  9  7  8  9  0  9  7  8 11  8  7  3  6  9  9  8 10  9  4  8  8 10  9
 11  9  5  9  8 10  8  7  7  3  6  7  9  7  7  5  1  6  4  6  5  7  6  1
  5  5  8  6  8  6  1  6]",8.392239718930817,1196268651020288.2,1.1121977354145343,0.6829242968850637,1.0740995082216926
10,"[0, 7, 9, 12, 12, 3, 18, 6, 3, 3, 9, 9, 6, 0, 0, 15, 6, 10, 18, 9, 3, 0, 12, 0, 12, 12, 6, 3, 0, 6, 3, 3, 3, 3, 6, 3, 6, 3, 0, 9, 0, 9, 0, 12, 9, 6, 9, 9, 0, 15, 6, 6, 6, 0, 3, 0, 0, 10, 6, 6, 0, 6, 4, 3, 0, 9, 3, 6, 0, 3, 3, 9, 3, 9, 0, 0, 12, 0, 9, 3, 0, 6, 0, 6, 0, 6, 0, 0, 0, 3, 12, 0, 6, 0, 6, 6, 3, 3, 0, 9, 0, 0, 3, 3, 12, 0, 3, 6, 0, 9, 3, 3, 3, 3, 0, 3, 6, 3, 6, 0, 6, 6, 9, 6, 3, 3, 6, 3]","[ 3  8  4  4  4  3  7  3  6  6  6  5  7  8  5  7  5  5  6  5  4  0  5  5
  5  9  8  8  2  2  5  0  4  5  4  0  6  6  6  3  6  6  5 10  9  6  5  5
  0  4 11  6  7  3  8  5  4  7  4  4  0  3  6  0  5  3  4  1  3  4  0  4
  1  2  2  4  3  0  6  6  3  2  3  3  2  5  5  4  1  3  3  2  7  4  3  3
  3  5  0  4  3  2  2  3  4  1  6  4  2  2  5  5  1  4  1  4  3  4  5  0
  7  4  3  2  2  3  0  5]",4.096492402043485,3483252836794368.0,0.5688066399442314,0.9030190343067666,0.570215693953935
11,"[2, 10, 8, 7, 2, 7, 3, 12, 12, 6, 0, 12, 6, 6, 6, 12, 21, 12, 6, 0, 8, 3, 18, 3, 12, 9, 6, 15, 0, 0, 9, 6, 3, 6, 9, 0, 9, 3, 9, 6, 9, 9, 9, 9, 3, 6, 6, 15, 0, 12, 12, 9, 12, 6, 9, 0, 0, 3, 12, 6, 0, 15, 9, 9, 9, 15, 6, 6, 0, 3, 3, 6, 6, 3, 3, 9, 12, 0, 15, 9, 6, 21, 0, 12, 12, 15, 9, 3, 15, 0, 3, 3, 15, 0, 6, 3, 6, 15, 9, 3, 6, 9, 6, 9, 6, 0, 0, 15, 3, 6, 12, 18, 3, 15, 0, 3, 18, 6, 15, 0, 3, 3, 6, 9, 3, 12, 6, 8]","[ 2  8  5  6  6  8  9  2  8  7  7  6  8  8  4  6  5  4  7  8 10  4  6  7
  6  5  6  8  1  9  5  2  5  7  9  2  7  8  6  6  7  9  1  7  5  7  6  8
  4  7 11  8  8  5  9  2  6  5  4  4  0  7  8  2  7  4  3  4  6  9  3  7
  7  4  4  5  7  0  9  8  6  5  7 12  2  7  7  3  7  5  8  1  8  7  6  7
  6  8  2  9  5  5  5  7  8  3  8  4  5  5  7  8  2  6  8  5  4  7 10  1
 12  6  4  8  6 10  3  8]",5.238081709939241,2955487255461888.0,0.6868199425487466,0.6796573751321404,0.7344587643930491
